32,21,393,134,98,227,-1,-1,-1,0,
32,23,585,147,20,55,-1,-1,-1,0,
33,1,867,145,129,223,-1,-1,-1,0,
33,2,941,138,82,229,-1,-1,-1,0,
33,16,527,143,61,203,-1,-1,-1,0,
33,21,411,131,81,232,-1,-1,-1,0,
33,23,586,147,19,55,-1,-1,-1,0,
33,24,748,161,96,196,-1,-1,-1,0,
34,1,872,149,138,219,-1,-1,-1,0,
34,2,964,141,86,227,-1,-1,-1,0,
34,14,524,135,23,67,-1,-1,-1,0,
34,16,536,147,78,203,-1,-1,-1,0,
34,21,436,131,66,235,-1,-1,-1,0,
34,23,586,147,22,57,-1,-1,-1,0,
34,24,740,157,59,198,-1,-1,-1,0,
35,1,921,149,95,218,-1,-1,-1,0,
35,2,998,144,82,224,-1,-1,-1,0,
35,14,526,133,20,70,-1,-1,-1,0,
35,15,542,144,20,72,-1,-1,-1,0,
35,16,539,150,95,207,-1,-1,-1,0,
35,21,448,131,76,229,-1,-1,-1,0,
35,23,586,148,24,56,-1,-1,-1,0,
36,1,946,146,94,221,-1,-1,-1,0,
36,2,1013,144,87,224,-1,-1,-1,0,
36,14,523,133,23,71,-1,-1,-1,0,
36,15,542,142,23,75,-1,-1,-1,0,
36,16,551,150,94,210,-1,-1,-1,0,
36,21,459,131,83,230,-1,-1,-1,0,
37,1,968,143,111,225,-1,-1,-1,0,
37,2,1052,139,65,228,-1,-1,-1,0,
37,14,544,144,27,74,-1,-1,-1,0,
37,15,542,141,24,78,-1,-1,-1,0,
37,16,579,148,78,211,-1,-1,-1,0,
37,21,462,135,102,229,-1,-1,-1,0,
37,24,669,161,102,185,-1,-1,-1,0,
38,1,991,142,129,225,-1,-1,-1,0,
38,2,1076,134,64,224,-1,-1,-1,0,
38,14,551,146,21,74,-1,-1,-1,0,
38,16,595,146,69,213,-1,-1,-1,0,
38,21,470,134,97,233,-1,-1,-1,0,
38,24,659,158,62,190,-1,-1,-1,0,
38,25,460,143,18,39,-1,-1,-1,0,
39,1,1016,146,165,221,-1,-1,-1,0,
39,2,1114,132,66,177,-1,-1,-1,0,
39,14,555,147,20,74,-1,-1,-1,0,
39,16,606,146,93,217,-1,-1,-1,0,
39,21,490,132,91,235,-1,-1,-1,0,
39,23,590,147,22,58,-1,-1,-1,0,
39,24,649,159,55,189,-1,-1,-1,0,
40,1,1047,149,168,219,-1,-1,-1,0,
40,2,1141,132,82,167,-1,-1,-1,0,
40,16,601,148,117,220,-1,-1,-1,0,
40,21,524,129,71,239,-1,-1,-1,0,
40,23,594,147,20,59,-1,-1,-1,0,
41,1,1079,145,144,222,-1,-1,-1,0,
41,2,1165,131,58,160,-1,-1,-1,0,
41,14,523,135,26,72,-1,-1,-1,0,
41,16,614,148,103,219,-1,-1,-1,0,
41,21,537,131,71,237,-1,-1,-1,0,
42,1,1105,144,118,222,-1,-1,-1,0,
42,14,522,136,27,72,-1,-1,-1,0,
42,16,638,145,82,223,-1,-1,-1,0,
42,21,548,133,91,236,-1,-1,-1,0,
43,1,1136,144,87,222,-1,-1,-1,0,
43,14,525,137,24,70,-1,-1,-1,0,
43,16,668,142,70,227,-1,-1,-1,0,
43,21,548,134,106,235,-1,-1,-1,0,
43,23,547,142,29,63,-1,-1,-1,0,
44,1,1154,186,69,180,-1,-1,-1,0,
44,14,526,136,22,71,-1,-1,-1,0,
44,16,681,144,87,225,-1,-1,-1,0,
44,21,566,129,91,240,-1,-1,-1,0,
44,23,565,141,25,60,-1,-1,-1,0,
44,24,514,160,80,175,-1,-1,-1,0,
45,1,1171,262,52,104,-1,-1,-1,0,
45,14,563,144,27,80,-1,-1,-1,0,
45,16,684,147,111,222,-1,-1,-1,0,
45,21,599,128,76,241,-1,-1,-1,0,
45,23,564,141,25,59,-1,-1,-1,0,
46,1,1194,276,29,88,-1,-1,-1,0,
46,14,566,142,27,81,-1,-1,-1,0,
46,16,692,146,118,223,-1,-1,-1,0,
46,21,620,125,80,243,-1,-1,-1,0,
46,23,603,147,19,61,-1,-1,-1,0,
47,14,569,144,27,81,-1,-1,-1,0,
47,16,716,145,106,224,-1,-1,-1,0,
47,21,629,125,92,243,-1,-1,-1,0,
47,23,600,148,26,61,-1,-1,-1,0,
47,24,489,156,42,180,-1,-1,-1,0,
48,14,569,144,30,80,-1,-1,-1,0,
48,16,747,141,82,227,-1,-1,-1,0,
48,21,631,127,107,242,-1,-1,-1,0,
48,23,605,148,20,61,-1,-1,-1,0,
48,24,447,157,80,178,-1,-1,-1,0,
48,29,555,144,21,66,-1,-1,-1,0,
49,2,571,142,30,86,-1,-1,-1,0,
49,14,530,134,23,76,-1,-1,-1,0,
49,16,759,139,82,229,-1,-1,-1,0,
49,21,639,129,127,240,-1,-1,-1,0,
49,23,606,147,22,63,-1,-1,-1,0,
49,24,417,158,108,177,-1,-1,-1,0,
49,29,558,145,20,64,-1,-1,-1,0,
50,2,577,143,26,83,-1,-1,-1,0,
50,14,529,135,25,76,-1,-1,-1,0,
50,16,770,142,114,227,-1,-1,-1,0,
50,21,669,125,124,244,-1,-1,-1,0,
50,23,608,145,25,65,-1,-1,-1,0,
50,24,413,156,84,177,-1,-1,-1,0,
50,29,561,144,18,66,-1,-1,-1,0,
51,2,579,143,30,79,-1,-1,-1,0,
51,14,529,133,25,77,-1,-1,-1,0,
51,16,785,145,107,223,-1,-1,-1,0,
51,21,707,120,91,248,-1,-1,-1,0,
51,23,611,146,26,65,-1,-1,-1,0,
51,24,405,152,58,179,-1,-1,-1,0,
51,25,493,146,19,39,-1,-1,-1,0,
51,29,561,144,20,67,-1,-1,-1,0,
52,2,578,144,34,81,-1,-1,-1,0,
52,14,528,134,28,78,-1,-1,-1,0,
52,16,788,144,115,224,-1,-1,-1,0,
52,21,721,118,83,250,-1,-1,-1,0,
52,23,612,147,28,65,-1,-1,-1,0,
52,24,377,153,72,177,-1,-1,-1,0,
53,2,580,143,34,86,-1,-1,-1,0,
53,14,528,135,28,78,-1,-1,-1,0,
53,16,838,140,79,228,-1,-1,-1,0,
53,21,740,125,85,242,-1,-1,-1,0,
53,23,613,148,26,63,-1,-1,-1,0,
53,24,341,156,105,173,-1,-1,-1,0,
53,29,561,146,22,67,-1,-1,-1,0,
54,2,583,143,34,88,-1,-1,-1,0,
54,14,529,134,26,79,-1,-1,-1,0,
54,16,870,137,83,231,-1,-1,-1,0,
54,21,759,125,92,242,-1,-1,-1,0,
54,23,617,147,22,62,-1,-1,-1,0,
54,24,334,157,104,172,-1,-1,-1,0,
54,25,462,145,15,41,-1,-1,-1,0,
54,29,562,145,23,67,-1,-1,-1,0,
55,2,588,142,32,90,-1,-1,-1,0,
55,14,532,133,25,80,-1,-1,-1,0,
55,16,871,140,133,228,-1,-1,-1,0,
55,21,776,120,99,248,-1,-1,-1,0,
55,23,619,148,21,63,-1,-1,-1,0,
55,24,335,151,65,177,-1,-1,-1,0,
56,2,591,143,32,89,-1,-1,-1,0,
56,14,533,133,25,81,-1,-1,-1,0,
56,16,869,144,176,225,-1,-1,-1,0,
56,21,804,115,92,253,-1,-1,-1,0,
56,23,620,148,21,65,-1,-1,-1,0,
56,24,320,152,52,177,-1,-1,-1,0,
57,2,595,145,34,89,-1,-1,-1,0,
57,14,535,134,25,82,-1,-1,-1,0,
57,16,901,143,169,226,-1,-1,-1,0,
57,21,818,112,114,256,-1,-1,-1,0,
57,23,622,147,22,67,-1,-1,-1,0,
57,24,291,153,74,175,-1,-1,-1,0,
58,2,598,144,32,94,-1,-1,-1,0,
58,14,536,134,25,82,-1,-1,-1,0,
58,16,971,137,114,231,-1,-1,-1,0,
58,21,840,112,113,256,-1,-1,-1,0,
58,23,625,147,20,67,-1,-1,-1,0,
58,24,276,155,84,170,-1,-1,-1,0,
59,2,602,142,31,96,-1,-1,-1,0,
59,14,537,136,27,81,-1,-1,-1,0,
59,16,995,132,101,235,-1,-1,-1,0,
59,21,842,118,135,249,-1,-1,-1,0,
59,23,630,147,17,67,-1,-1,-1,0,
59,24,262,152,67,171,-1,-1,-1,0,
59,25,427,140,18,41,-1,-1,-1,0,
60,2,606,141,32,97,-1,-1,-1,0,
60,14,540,134,25,83,-1,-1,-1,0,
60,16,1017,134,120,234,-1,-1,-1,0,
60,21,906,116,105,251,-1,-1,-1,0,
60,23,632,147,23,65,-1,-1,-1,0,
60,24,257,150,50,171,-1,-1,-1,0,
61,2,609,143,34,97,-1,-1,-1,0,
61,14,542,133,24,85,-1,-1,-1,0,
61,16,1048,139,116,228,-1,-1,-1,0,
61,21,933,112,110,254,-1,-1,-1,0,
61,23,637,147,20,50,-1,-1,-1,0,
61,24,255,154,47,164,-1,-1,-1,0,
61,25,464,142,21,46,-1,-1,-1,0,
62,2,611,145,33,98,-1,-1,-1,0,
62,14,538,132,30,86,-1,-1,-1,0,
62,15,569,145,25,74,-1,-1,-1,0,
62,16,1087,137,112,230,-1,-1,-1,0,
62,21,955,105,122,260,-1,-1,-1,0,
62,23,640,147,20,48,-1,-1,-1,0,
62,24,237,155,62,164,-1,-1,-1,0,
62,25,461,140,20,49,-1,-1,-1,0,
62,29,637,147,24,65,-1,-1,-1,0,
63,2,613,144,37,101,-1,-1,-1,0,
63,14,537,134,33,85,-1,-1,-1,0,
63,15,570,145,26,73,-1,-1,-1,0,
63,16,1128,130,95,237,-1,-1,-1,0,
63,21,967,105,140,262,-1,-1,-1,0,
63,24,220,155,68,163,-1,-1,-1,0,
63,25,458,139,21,50,-1,-1,-1,0,
64,2,619,144,37,102,-1,-1,-1,0,
64,14,538,135,31,85,-1,-1,-1,0,
64,15,572,143,27,77,-1,-1,-1,0,
64,16,1163,124,60,242,-1,-1,-1,0,
64,21,997,110,146,257,-1,-1,-1,0,
64,25,460,139,20,50,-1,-1,-1,0,
65,2,626,143,36,103,-1,-1,-1,0,
65,14,537,133,34,87,-1,-1,-1,0,
65,15,573,141,32,79,-1,-1,-1,0,
65,16,1198,186,25,181,-1,-1,-1,0,
65,21,1051,110,131,258,-1,-1,-1,0,
65,25,453,141,18,51,-1,-1,-1,0,
66,2,630,144,38,105,-1,-1,-1,0,
66,14,546,132,25,89,-1,-1,-1,0,
66,15,574,143,29,78,-1,-1,-1,0,
66,16,1226,191,-3,176,-1,-1,-1,0,
66,21,1078,104,145,264,-1,-1,-1,0,
66,23,514,142,17,34,-1,-1,-1,0,
67,2,633,145,40,107,-1,-1,-1,0,
67,14,547,132,26,91,-1,-1,-1,0,
67,15,577,144,31,77,-1,-1,-1,0,
67,21,1141,98,82,269,-1,-1,-1,0,
67,23,513,142,13,34,-1,-1,-1,0,
68,2,635,145,40,108,-1,-1,-1,0,
68,14,546,132,28,91,-1,-1,-1,0,
68,15,579,144,31,77,-1,-1,-1,0,
68,16,1182,164,41,201,-1,-1,-1,0,
68,21,1168,96,55,270,-1,-1,-1,0,
69,2,642,144,37,108,-1,-1,-1,0,
69,14,546,133,29,91,-1,-1,-1,0,
69,15,582,143,29,79,-1,-1,-1,0,
70,2,649,143,36,111,-1,-1,-1,0,
70,14,549,133,27,92,-1,-1,-1,0,
70,15,585,142,28,81,-1,-1,-1,0,
71,2,653,144,41,114,-1,-1,-1,0,
71,14,550,131,28,94,-1,-1,-1,0,
71,15,586,142,33,82,-1,-1,-1,0,
72,2,653,145,50,115,-1,-1,-1,0,
72,14,552,130,26,96,-1,-1,-1,0,
72,15,588,145,37,80,-1,-1,-1,0,
73,2,662,146,45,116,-1,-1,-1,0,
73,14,549,130,32,97,-1,-1,-1,0,
73,15,592,145,33,80,-1,-1,-1,0,
73,23,505,142,12,36,-1,-1,-1,0,
73,29,653,149,22,71,-1,-1,-1,0,
74,2,672,144,42,119,-1,-1,-1,0,
74,14,548,132,32,97,-1,-1,-1,0,
74,15,595,143,31,82,-1,-1,-1,0,
74,23,503,141,14,37,-1,-1,-1,0,
74,29,655,148,22,74,-1,-1,-1,0,
75,2,679,143,40,121,-1,-1,-1,0,
75,14,548,132,32,98,-1,-1,-1,0,
75,15,598,143,30,83,-1,-1,-1,0,
75,23,500,141,13,36,-1,-1,-1,0,
76,2,683,144,48,123,-1,-1,-1,0,
76,14,549,131,33,100,-1,-1,-1,0,
76,15,601,143,32,85,-1,-1,-1,0,
76,25,428,138,22,52,-1,-1,-1,0,
77,2,687,146,48,124,-1,-1,-1,0,
77,14,553,131,29,100,-1,-1,-1,0,
77,15,603,144,38,85,-1,-1,-1,0,
77,23,497,143,14,36,-1,-1,-1,0,
77,25,425,139,23,51,-1,-1,-1,0,
77,29,662,149,30,77,-1,-1,-1,0,
78,2,689,147,49,126,-1,-1,-1,0,
78,14,555,132,27,99,-1,-1,-1,0,
78,15,605,144,38,84,-1,-1,-1,0,
78,23,493,142,15,37,-1,-1,-1,0,
78,25,426,139,19,50,-1,-1,-1,0,
79,2,704,144,40,129,-1,-1,-1,0,
79,14,557,132,29,101,-1,-1,-1,0,
79,15,607,144,32,86,-1,-1,-1,0,
79,25,426,138,19,52,-1,-1,-1,0,
79,29,666,148,35,80,-1,-1,-1,0,
80,2,711,143,42,132,-1,-1,-1,0,
80,14,559,133,26,104,-1,-1,-1,0,
80,15,607,143,36,88,-1,-1,-1,0,
80,25,424,138,20,52,-1,-1,-1,0,
81,2,714,146,49,132,-1,-1,-1,0,
81,14,560,132,28,106,-1,-1,-1,0,
81,15,609,143,41,90,-1,-1,-1,0,
81,29,672,151,33,77,-1,-1,-1,0,
82,2,716,148,55,133,-1,-1,-1,0,
82,14,561,130,31,107,-1,-1,-1,0,
82,15,608,144,41,92,-1,-1,-1,0,
82,25,417,139,20,51,-1,-1,-1,0,
82,29,675,150,32,78,-1,-1,-1,0,
83,2,726,148,54,138,-1,-1,-1,0,
83,14,562,128,32,108,-1,-1,-1,0,
83,15,611,143,46,92,-1,-1,-1,0,
83,25,415,139,19,50,-1,-1,-1,0,
84,2,737,145,52,140,-1,-1,-1,0,
84,14,556,131,40,107,-1,-1,-1,0,
84,15,618,142,39,93,-1,-1,-1,0,
84,25,414,139,18,49,-1,-1,-1,0,
85,2,747,145,48,144,-1,-1,-1,0,
85,14,555,132,43,109,-1,-1,-1,0,
85,15,623,142,37,93,-1,-1,-1,0,
85,25,413,140,17,50,-1,-1,-1,0,
85,29,679,150,35,84,-1,-1,-1,0,
86,2,752,147,61,145,-1,-1,-1,0,
86,14,554,132,46,111,-1,-1,-1,0,
86,15,627,144,33,95,-1,-1,-1,0,
86,23,478,143,18,38,-1,-1,-1,0,
86,25,412,136,20,51,-1,-1,-1,0,
86,29,682,150,35,84,-1,-1,-1,0,
87,2,753,150,61,149,-1,-1,-1,0,
87,14,561,128,42,114,-1,-1,-1,0,
87,15,629,145,43,95,-1,-1,-1,0,
87,23,475,142,19,40,-1,-1,-1,0,
88,2,761,149,57,150,-1,-1,-1,0,
88,14,566,127,40,115,-1,-1,-1,0,
88,15,627,145,47,96,-1,-1,-1,0,
89,2,779,146,46,154,-1,-1,-1,0,
89,14,573,128,38,115,-1,-1,-1,0,
89,15,626,142,50,99,-1,-1,-1,0,
89,29,696,149,38,88,-1,-1,-1,0,
90,2,789,146,49,157,-1,-1,-1,0,
90,14,578,131,37,114,-1,-1,-1,0,
90,15,628,143,49,101,-1,-1,-1,0,
90,23,469,142,16,40,-1,-1,-1,0,
90,29,699,151,39,88,-1,-1,-1,0,
91,2,791,148,64,162,-1,-1,-1,0,
91,14,583,132,31,117,-1,-1,-1,0,
91,15,628,144,48,99,-1,-1,-1,0,
91,23,468,142,15,39,-1,-1,-1,0,
91,25,401,140,16,41,-1,-1,-1,0,
92,2,797,151,70,165,-1,-1,-1,0,
92,14,585,130,34,120,-1,-1,-1,0,
92,15,629,147,41,101,-1,-1,-1,0,
92,23,467,144,15,38,-1,-1,-1,0,
92,25,399,139,16,40,-1,-1,-1,0,
92,29,706,150,37,90,-1,-1,-1,0,
93,2,813,150,64,170,-1,-1,-1,0,
93,14,587,128,36,122,-1,-1,-1,0,
93,15,629,146,43,103,-1,-1,-1,0,
93,23,464,144,15,37,-1,-1,-1,0,
93,25,397,140,16,38,-1,-1,-1,0,
94,2,834,148,57,173,-1,-1,-1,0,
94,14,585,129,39,124,-1,-1,-1,0,
94,15,635,144,48,106,-1,-1,-1,0,
94,23,463,143,14,39,-1,-1,-1,0,
95,2,844,148,63,178,-1,-1,-1,0,
95,14,583,129,45,126,-1,-1,-1,0,
95,15,640,145,43,105,-1,-1,-1,0,
95,23,460,143,15,39,-1,-1,-1,0,
95,25,394,141,15,39,-1,-1,-1,0,
96,2,845,151,95,179,-1,-1,-1,0,
96,14,582,131,47,129,-1,-1,-1,0,
96,15,644,147,47,106,-1,-1,-1,0,
96,25,392,141,15,39,-1,-1,-1,0,
97,2,849,153,98,189,-1,-1,-1,0,
97,14,587,130,46,131,-1,-1,-1,0,
97,15,645,148,46,108,-1,-1,-1,0,
97,23,480,146,13,38,-1,-1,-1,0,
98,2,866,150,81,193,-1,-1,-1,0,
98,14,598,129,39,131,-1,-1,-1,0,
98,15,646,147,45,109,-1,-1,-1,0,
98,23,478,147,15,37,-1,-1,-1,0,
98,25,450,145,18,40,-1,-1,-1,0,
98,29,733,150,39,98,-1,-1,-1,0,
99,2,899,147,61,196,-1,-1,-1,0,
99,14,605,128,36,133,-1,-1,-1,0,
99,15,647,146,54,111,-1,-1,-1,0,
99,23,472,150,20,35,-1,-1,-1,0,
99,25,452,144,14,41,-1,-1,-1,0,
99,29,736,152,43,99,-1,-1,-1,0,
100,2,915,147,65,205,-1,-1,-1,0,
100,14,608,133,38,131,-1,-1,-1,0,
100,15,648,146,54,112,-1,-1,-1,0,
100,23,472,151,19,34,-1,-1,-1,0,
101,2,915,151,106,206,-1,-1,-1,0,
101,14,611,133,37,132,-1,-1,-1,0,
101,15,651,149,55,114,-1,-1,-1,0,
102,2,927,152,108,210,-1,-1,-1,0,
102,14,612,132,41,135,-1,-1,-1,0,
102,15,655,150,51,117,-1,-1,-1,0,
102,29,749,151,38,103,-1,-1,-1,0,
103,2,955,150,87,216,-1,-1,-1,0,
103,14,612,131,44,138,-1,-1,-1,0,
103,15,659,147,51,118,-1,-1,-1,0,
103,23,434,144,20,38,-1,-1,-1,0,
103,25,463,144,16,41,-1,-1,-1,0,
103,29,752,152,43,103,-1,-1,-1,0,
104,2,992,146,70,222,-1,-1,-1,0,
104,14,596,129,64,142,-1,-1,-1,0,
104,15,667,146,51,122,-1,-1,-1,0,
104,23,434,143,19,40,-1,-1,-1,0,
104,25,461,143,20,42,-1,-1,-1,0,
105,2,999,146,104,222,-1,-1,-1,0,
105,14,588,130,77,144,-1,-1,-1,0,
105,15,669,148,57,124,-1,-1,-1,0,
105,23,434,143,16,39,-1,-1,-1,0,
105,25,465,144,19,41,-1,-1,-1,0,
106,2,999,150,162,219,-1,-1,-1,0,
106,14,583,131,84,147,-1,-1,-1,0,
106,15,671,151,56,124,-1,-1,-1,0,
106,23,431,144,18,40,-1,-1,-1,0,
106,29,772,151,36,107,-1,-1,-1,0,
107,2,1009,150,136,219,-1,-1,-1,0,
107,14,586,132,81,150,-1,-1,-1,0,
107,15,676,151,58,126,-1,-1,-1,0,
107,23,427,143,20,42,-1,-1,-1,0,
108,2,1044,146,115,223,-1,-1,-1,0,
108,14,589,132,80,151,-1,-1,-1,0,
108,15,679,151,55,127,-1,-1,-1,0,
108,25,429,145,18,36,-1,-1,-1,0,
109,2,1093,142,83,227,-1,-1,-1,0,
109,14,603,130,68,154,-1,-1,-1,0,
109,15,682,151,56,129,-1,-1,-1,0,
109,23,447,149,20,38,-1,-1,-1,0,
110,2,1120,143,87,225,-1,-1,-1,0,
110,14,630,128,44,158,-1,-1,-1,0,
110,15,686,152,57,137,-1,-1,-1,0,
110,23,446,150,17,36,-1,-1,-1,0,
110,25,484,147,13,38,-1,-1,-1,0,
110,29,792,155,47,113,-1,-1,-1,0,
111,2,1120,149,103,220,-1,-1,-1,0,
111,14,635,131,47,159,-1,-1,-1,0,
111,15,689,152,58,140,-1,-1,-1,0,
111,23,445,148,12,36,-1,-1,-1,0,
111,25,489,147,14,38,-1,-1,-1,0,
112,2,1128,187,95,181,-1,-1,-1,0,
112,14,639,132,43,162,-1,-1,-1,0,
112,15,693,151,49,139,-1,-1,-1,0,
